Time (UTC),Subscriber Count,Hourly Gains
2024-09-13T19:00:00.000Z,315310496,9772
2024-09-13T20:00:00.000Z,315318623,8127
2024-09-13T21:00:00.000Z,315324503,5880
2024-09-13T22:00:00.000Z,315330364,5861
2024-09-13T23:00:00.000Z,315335172,4808
2024-09-14T00:00:00.000Z,315340042,4870
2024-09-14T01:00:00.000Z,315345712,5670
2024-09-14T02:00:00.000Z,315352347,6635
2024-09-14T03:00:00.000Z,315359725,7378
2024-09-14T04:00:00.000Z,315366982,7257
2024-09-14T05:00:00.000Z,315371786,4804
2024-09-14T06:00:00.000Z,315380307,8521
2024-09-14T07:00:00.000Z,315389997,9690
2024-09-14T08:00:00.000Z,315400274,10277
2024-09-14T09:00:00.000Z,315411276,11002
2024-09-14T10:00:00.000Z,315422800,11524
2024-09-14T11:00:00.000Z,315434845,12045
2024-09-14T12:00:00.000Z,315446562,11717
2024-09-14T13:00:00.000Z,315459675,13113
2024-09-14T14:00:00.000Z,315472262,12587
2024-09-14T15:00:00.000Z,315484696,12434
2024-09-14T16:00:00.000Z,315496676,11980
2024-09-14T17:00:00.000Z,315508365,11689
2024-09-14T18:00:00.000Z,315513337,4972
2024-09-14T19:00:00.000Z,315514899,1562
2024-09-14T20:00:00.000Z,315518091,3192
2024-09-14T21:00:00.000Z,315524273,6182
2024-09-14T22:00:00.000Z,315529332,5059
2024-09-14T23:00:00.000Z,315533917,4585
2024-09-15T00:00:00.000Z,315539257,5340
2024-09-15T01:00:00.000Z,315545128,5871
2024-09-15T02:00:00.000Z,315551928,6800
2024-09-15T03:00:00.000Z,315556142,4214
2024-09-15T04:00:00.000Z,315563891,7749
2024-09-15T05:00:00.000Z,315572168,8277
2024-09-15T06:00:00.000Z,315581079,8911
2024-09-15T07:00:00.000Z,315590922,9843
2024-09-15T08:00:00.000Z,315601542,10620
2024-09-15T09:00:00.000Z,315611535,9993
2024-09-15T10:00:00.000Z,315622339,10804
2024-09-15T11:00:00.000Z,315632772,10433
2024-09-15T12:00:00.000Z,315643784,11012
2024-09-15T13:00:00.000Z,315655710,11926
2024-09-15T14:00:00.000Z,315667313,11603
2024-09-15T15:00:00.000Z,315679440,12127
2024-09-15T16:00:00.000Z,315691638,12198
2024-09-15T17:00:00.000Z,315702342,10704
2024-09-15T18:00:00.000Z,315712397,10055
2024-09-15T19:00:00.000Z,315712060,-337
2024-09-15T20:00:00.000Z,315711183,-877
2024-09-15T21:00:00.000Z,315716508,5325
2024-09-15T22:00:00.000Z,315722054,5546
2024-09-15T23:00:00.000Z,315726792,4738
2024-09-16T00:00:00.000Z,315730270,3478
2024-09-16T01:00:00.000Z,315735560,5290
2024-09-16T02:00:00.000Z,315741749,6189
2024-09-16T03:00:00.000Z,315748273,6524
2024-09-16T04:00:00.000Z,315755009,6736
2024-09-16T05:00:00.000Z,315762060,7051
2024-09-16T06:00:00.000Z,315768880,6820
2024-09-16T07:00:00.000Z,315775617,6737
2024-09-16T08:00:00.000Z,315782461,6844
2024-09-16T09:00:00.000Z,315790273,7812
2024-09-16T10:00:00.000Z,315798766,8493
2024-09-16T11:00:00.000Z,315808826,10060
2024-09-16T12:00:00.000Z,315818999,10173
2024-09-16T13:00:00.000Z,315829504,10505
2024-09-16T14:00:00.000Z,315839886,10382
2024-09-16T15:00:00.000Z,315850267,10381
2024-09-16T16:00:00.000Z,315860657,10390
2024-09-16T17:00:00.000Z,315871031,10374
2024-09-16T18:00:00.000Z,315881414,10383
2024-09-16T19:00:00.000Z,315889321,7907
2024-09-16T20:00:00.000Z,315895516,6195
2024-09-16T21:00:00.000Z,315900898,5382
2024-09-16T22:00:00.000Z,315905950,5052
2024-09-16T23:00:00.000Z,315910715,4765
2024-09-17T00:00:00.000Z,315915655,4940
2024-09-17T01:00:00.000Z,315920104,4449
2024-09-17T02:00:00.000Z,315924630,4526
2024-09-17T03:00:00.000Z,315929837,5207
2024-09-17T04:00:00.000Z,315935152,5315
2024-09-17T05:00:00.000Z,315940888,5736
2024-09-17T06:00:00.000Z,315947054,6166
2024-09-17T07:00:00.000Z,315953260,6206
2024-09-17T08:00:00.000Z,315958957,5697
2024-09-17T09:00:00.000Z,315965245,6288
2024-09-17T10:00:00.000Z,315972445,7200
2024-09-17T11:00:00.000Z,315980511,8066
2024-09-17T12:00:00.000Z,315987572,7061
2024-09-17T13:00:00.000Z,315996719,9147
2024-09-17T14:00:00.000Z,316005943,9224
2024-09-17T15:00:00.000Z,316014976,9033
2024-09-17T16:00:00.000Z,316023710,8734
2024-09-17T17:00:00.000Z,316031666,7956
2024-09-17T18:00:00.000Z,316039323,7657
2024-09-17T19:00:00.000Z,316046771,7448
2024-09-17T20:00:00.000Z,316052099,5328
2024-09-17T21:00:00.000Z,316056774,4675
2024-09-17T22:00:00.000Z,316059772,2998
2024-09-17T23:00:00.000Z,316062655,2883
2024-09-18T00:00:00.000Z,316065129,2474
2024-09-18T01:00:00.000Z,316067293,2164
2024-09-18T02:00:00.000Z,316069841,2548
2024-09-18T03:00:00.000Z,316072221,2380
2024-09-18T04:00:00.000Z,316074208,1987
2024-09-18T05:00:00.000Z,316078526,4318
2024-09-18T06:00:00.000Z,316083032,4506
2024-09-18T07:00:00.000Z,316087759,4727
2024-09-18T08:00:00.000Z,316092824,5065
2024-09-18T09:00:00.000Z,316098595,5771
2024-09-18T10:00:00.000Z,316104808,6213
2024-09-18T11:00:00.000Z,316111639,6831
2024-09-18T12:00:00.000Z,316119468,7829
2024-09-18T13:00:00.000Z,316128116,8648
2024-09-18T14:00:00.000Z,316136981,8865
2024-09-18T15:00:00.000Z,316146363,9382
2024-09-18T16:00:00.000Z,316154881,8518
2024-09-18T17:00:00.000Z,316162679,7798
2024-09-18T18:00:00.000Z,316169868,7189
2024-09-18T19:00:00.000Z,316176524,6656
2024-09-18T20:00:00.000Z,316182250,5726
2024-09-18T21:00:00.000Z,316186304,4054
2024-09-18T22:00:00.000Z,316189530,3226
2024-09-18T23:00:00.000Z,316192707,3177
2024-09-19T00:00:00.000Z,316195780,3073
2024-09-19T01:00:00.000Z,316197766,1986
2024-09-19T02:00:00.000Z,316201608,3842
2024-09-19T03:00:00.000Z,316203344,1736
2024-09-19T04:00:00.000Z,316205972,2628
2024-09-19T05:00:00.000Z,316209082,3110
2024-09-19T06:00:00.000Z,316213023,3941
2024-09-19T07:00:00.000Z,316217440,4417
2024-09-19T08:00:00.000Z,316222172,4732
2024-09-19T09:00:00.000Z,316227997,5825
2024-09-19T10:00:00.000Z,316233855,5858
2024-09-19T11:00:00.000Z,316240293,6438
2024-09-19T12:00:00.000Z,316247508,7215
2024-09-19T13:00:00.000Z,316255196,7688
2024-09-19T14:00:00.000Z,316263419,8223
2024-09-19T15:00:00.000Z,316271571,8152
2024-09-19T16:00:00.000Z,316279615,8044
2024-09-19T17:00:00.000Z,316287320,7705
2024-09-19T18:00:00.000Z,316294383,7063
2024-09-19T19:00:00.000Z,316301491,7108
2024-09-19T20:00:00.000Z,316306692,5201
2024-09-19T21:00:00.000Z,316311112,4420
2024-09-19T22:00:00.000Z,316314877,3765
2024-09-19T23:00:00.000Z,316318255,3378
2024-09-20T00:00:00.000Z,316321572,3317
2024-09-20T01:00:00.000Z,316325322,3750
2024-09-20T02:00:00.000Z,316330162,4840
2024-09-20T03:00:00.000Z,316334986,4824
2024-09-20T04:00:00.000Z,316340184,5198
2024-09-20T05:00:00.000Z,316346219,6035
2024-09-20T06:00:00.000Z,316352976,6757
2024-09-20T07:00:00.000Z,316359293,6317
2024-09-20T08:00:00.000Z,316365822,6529
2024-09-20T09:00:00.000Z,316373732,7910
2024-09-20T10:00:00.000Z,316382426,8694
2024-09-20T11:00:00.000Z,316392023,9597
2024-09-20T12:00:00.000Z,316402401,10378
2024-09-20T13:00:00.000Z,316413714,11313
2024-09-20T14:00:00.000Z,316425327,11613
2024-09-20T15:00:00.000Z,316436793,11466
2024-09-20T16:00:00.000Z,316447540,10747
2024-09-20T17:00:00.000Z,316456230,8690
2024-09-20T18:00:00.000Z,316465150,8920
2024-09-20T19:00:00.000Z,316473798,8648
2024-09-20T20:00:00.000Z,316480064,6266
2024-09-20T21:00:00.000Z,316481878,1814
2024-09-20T22:00:00.000Z,316483060,1182
2024-09-20T23:00:00.000Z,316483402,342
2024-09-21T00:00:00.000Z,316483960,558
2024-09-21T01:00:00.000Z,316484791,831
2024-09-21T02:00:00.000Z,316487017,2226
2024-09-21T03:00:00.000Z,316489381,2364
2024-09-21T04:00:00.000Z,316493033,3652
2024-09-21T05:00:00.000Z,316497910,4877
2024-09-21T06:00:00.000Z,316504279,6369
2024-09-21T07:00:00.000Z,316511914,7635
2024-09-21T08:00:00.000Z,316518797,6883
2024-09-21T09:00:00.000Z,316532380,13583
2024-09-21T10:00:00.000Z,316540761,8381
2024-09-21T11:00:00.000Z,316547960,7199
2024-09-21T12:00:00.000Z,316556651,8691
2024-09-21T13:00:00.000Z,316566592,9941
2024-09-21T14:00:00.000Z,316576197,9605
2024-09-21T15:00:00.000Z,316585912,9715
2024-09-21T16:00:00.000Z,316595467,9555
2024-09-21T17:00:00.000Z,316605189,9722
2024-09-21T18:00:00.000Z,316614745,9556
2024-09-21T19:00:00.000Z,316624356,9611
2024-09-21T20:00:00.000Z,316633771,9415
2024-09-21T21:00:00.000Z,316638115,4344
2024-09-21T22:00:00.000Z,316642013,3898
2024-09-21T23:00:00.000Z,316644479,2466
2024-09-22T00:00:00.000Z,316648451,3972
2024-09-22T01:00:00.000Z,316655663,7212
2024-09-22T02:00:00.000Z,316664848,9185
2024-09-22T03:00:00.000Z,316675391,10543
2024-09-22T04:00:00.000Z,316688590,13199
2024-09-22T05:00:00.000Z,316701705,13115
2024-09-22T06:00:00.000Z,316715624,13919
2024-09-22T07:00:00.000Z,316730920,15296
2024-09-22T08:00:00.000Z,316746005,15085
2024-09-22T09:00:00.000Z,316762167,16162
2024-09-22T10:00:00.000Z,316778702,16535
2024-09-22T11:00:00.000Z,316794964,16262
2024-09-22T12:00:00.000Z,316810053,15089
2024-09-22T13:00:00.000Z,316824972,14919
2024-09-22T14:00:00.000Z,316840068,15096
2024-09-22T15:00:00.000Z,316855461,15393
2024-09-22T16:00:00.000Z,316871253,15792
2024-09-22T17:00:00.000Z,316885476,14223
2024-09-22T18:00:00.000Z,316898632,13156
2024-09-22T19:00:00.000Z,316910505,11873
2024-09-22T20:00:00.000Z,316912114,1609
2024-09-22T21:00:00.000Z,316913680,1566
2024-09-22T22:00:00.000Z,316917957,4277
2024-09-22T23:00:00.000Z,316923177,5220
2024-09-23T00:00:00.000Z,316929283,6106
2024-09-23T01:00:00.000Z,316935813,6530
2024-09-23T02:00:00.000Z,316943376,7563
2024-09-23T03:00:00.000Z,316951024,7648
2024-09-23T04:00:00.000Z,316958417,7393
2024-09-23T05:00:00.000Z,316965282,6865
2024-09-23T06:00:00.000Z,316973290,8008
2024-09-23T07:00:00.000Z,316981706,8416
2024-09-23T08:00:00.000Z,316991430,9724
2024-09-23T09:00:00.000Z,317001406,9976
2024-09-23T10:00:00.000Z,317012292,10886
2024-09-23T11:00:00.000Z,317023835,11543
2024-09-23T12:00:00.000Z,317036580,12745
2024-09-23T13:00:00.000Z,317050610,14030
2024-09-23T14:00:00.000Z,317065002,14392
2024-09-23T15:00:00.000Z,317080051,15049
2024-09-23T16:00:00.000Z,317094790,14739
2024-09-23T17:00:00.000Z,317108254,13464
2024-09-23T18:00:00.000Z,317119293,11039
2024-09-23T19:00:00.000Z,317123401,4108
2024-09-23T20:00:00.000Z,317120913,-2488
2024-09-23T21:00:00.000Z,317118937,-1976
2024-09-23T22:00:00.000Z,317114053,-4884
2024-09-23T23:00:00.000Z,317118303,4250
2024-09-24T00:00:00.000Z,317122829,4526
2024-09-24T01:00:00.000Z,317127984,5155
2024-09-24T02:00:00.000Z,317134518,6534
2024-09-24T03:00:00.000Z,317141435,6917
2024-09-24T04:00:00.000Z,317147452,6017
2024-09-24T05:00:00.000Z,317153220,5768
2024-09-24T06:00:00.000Z,317158731,5511
2024-09-24T07:00:00.000Z,317164758,6027
2024-09-24T08:00:00.000Z,317171110,6352
2024-09-24T09:00:00.000Z,317178633,7523
2024-09-24T10:00:00.000Z,317187190,8557
2024-09-24T11:00:00.000Z,317197415,10225
2024-09-24T12:00:00.000Z,317209137,11722
2024-09-24T13:00:00.000Z,317221234,12097
2024-09-24T14:00:00.000Z,317233646,12412
2024-09-24T15:00:00.000Z,317246108,12462
2024-09-24T16:00:00.000Z,317258766,12658
2024-09-24T17:00:00.000Z,317269700,10934
2024-09-24T18:00:00.000Z,317277487,7787
2024-09-24T19:00:00.000Z,317277099,-388
2024-09-24T20:00:00.000Z,317275811,-1288
2024-09-24T21:00:00.000Z,317279901,4090
2024-09-24T22:00:00.000Z,317283888,3987
2024-09-24T23:00:00.000Z,317287902,4014
2024-09-25T00:00:00.000Z,317291699,3797
2024-09-25T01:00:00.000Z,317296200,4501
2024-09-25T02:00:00.000Z,317302350,6150
2024-09-25T03:00:00.000Z,317300552,-1798
2024-09-25T04:00:00.000Z,317302067,1515
2024-09-25T05:00:00.000Z,317301993,-74
2024-09-25T06:00:00.000Z,317306139,4146
2024-09-25T07:00:00.000Z,317310705,4566
2024-09-25T08:00:00.000Z,317316160,5455
2024-09-25T09:00:00.000Z,317322636,6476
2024-09-25T10:00:00.000Z,317329361,6725
2024-09-25T11:00:00.000Z,317337893,8532
2024-09-25T12:00:00.000Z,317347858,9965
2024-09-25T13:00:00.000Z,317357868,10010
2024-09-25T14:00:00.000Z,317368275,10407
2024-09-25T15:00:00.000Z,317378715,10440
2024-09-25T16:00:00.000Z,317389185,10470
2024-09-25T17:00:00.000Z,317398582,9397
2024-09-25T18:00:00.000Z,317406521,7939
2024-09-25T19:00:00.000Z,317413264,6743
2024-09-25T20:00:00.000Z,317418287,5023
2024-09-25T21:00:00.000Z,317422551,4264
2024-09-25T22:00:00.000Z,317426488,3937
2024-09-25T23:00:00.000Z,317430175,3687
2024-09-26T00:00:00.000Z,317434337,4162
2024-09-26T01:00:00.000Z,317438836,4499
2024-09-26T02:00:00.000Z,317444720,5884
2024-09-26T03:00:00.000Z,317450829,6109
2024-09-26T04:00:00.000Z,317456322,5493
2024-09-26T05:00:00.000Z,317461405,5083
2024-09-26T06:00:00.000Z,317465620,4215
2024-09-26T07:00:00.000Z,317468963,3343
2024-09-26T08:00:00.000Z,317471800,2837
2024-09-26T09:00:00.000Z,317477429,5629
2024-09-26T10:00:00.000Z,317484330,6901
2024-09-26T11:00:00.000Z,317492018,7688
2024-09-26T12:00:00.000Z,317500597,8579
2024-09-26T13:00:00.000Z,317509289,8692
2024-09-26T14:00:00.000Z,317518425,9136
2024-09-26T15:00:00.000Z,317527648,9223
2024-09-26T16:00:00.000Z,317536854,9206
2024-09-26T17:00:00.000Z,317545881,9027
2024-09-26T18:00:00.000Z,317554143,8262
2024-09-26T19:00:00.000Z,317560789,6646
2024-09-26T20:00:00.000Z,317565953,5164
2024-09-26T21:00:00.000Z,317570791,4838
2024-09-26T22:00:00.000Z,317575100,4309
2024-09-26T23:00:00.000Z,317579128,4028
2024-09-27T00:00:00.000Z,317583293,4165
2024-09-27T01:00:00.000Z,317587262,3969
2024-09-27T02:00:00.000Z,317592771,5509
2024-09-27T03:00:00.000Z,317599810,7039
2024-09-27T04:00:00.000Z,317606503,6693
2024-09-27T05:00:00.000Z,317613227,6724
2024-09-27T06:00:00.000Z,317620515,7288
2024-09-27T07:00:00.000Z,317627741,7226
2024-09-27T08:00:00.000Z,317636012,8271
2024-09-27T09:00:00.000Z,317643703,7691
2024-09-27T10:00:00.000Z,317653840,10137
2024-09-27T11:00:00.000Z,317664424,10584
2024-09-27T12:00:00.000Z,317676485,12061
2024-09-27T13:00:00.000Z,317688946,12461
2024-09-27T14:00:00.000Z,317701456,12510
2024-09-27T15:00:00.000Z,317714726,13270
2024-09-27T16:00:00.000Z,317728020,13294
2024-09-27T17:00:00.000Z,317739582,11562
2024-09-27T18:00:00.000Z,317748858,9276
2024-09-27T19:00:00.000Z,317757235,8377
2024-09-27T20:00:00.000Z,317764045,6810
2024-09-27T21:00:00.000Z,317769953,5908
2024-09-27T22:00:00.000Z,317774581,4628
2024-09-27T23:00:00.000Z,317779565,4984
2024-09-28T00:00:00.000Z,317781623,2058
2024-09-28T01:00:00.000Z,317772444,-9179
2024-09-28T02:00:00.000Z,317766566,-5878
2024-09-28T03:00:00.000Z,317766458,-108
2024-09-28T04:00:00.000Z,317775536,9078
2024-09-28T05:00:00.000Z,317783829,8293
2024-09-28T06:00:00.000Z,317793375,9546
2024-09-28T07:00:00.000Z,317804113,10738
2024-09-28T08:00:00.000Z,317815576,11463
2024-09-28T09:00:00.000Z,317827732,12156
2024-09-28T10:00:00.000Z,317840250,12518
2024-09-28T11:00:00.000Z,317852055,11805
2024-09-28T12:00:00.000Z,317864620,12565
2024-09-28T13:00:00.000Z,317877949,13329
2024-09-28T14:00:00.000Z,317891959,14010
2024-09-28T15:00:00.000Z,317907235,15276
2024-09-28T16:00:00.000Z,317921650,14415
2024-09-28T17:00:00.000Z,317927557,5907
2024-09-28T18:00:00.000Z,317937615,10058
2024-09-28T19:00:00.000Z,317947234,9619
2024-09-28T20:00:00.000Z,317954781,7547
2024-09-28T21:00:00.000Z,317959884,5103
2024-09-28T22:00:00.000Z,317961972,2088
2024-09-28T23:00:00.000Z,317965283,3311
2024-09-29T00:00:00.000Z,317970293,5010
2024-09-29T01:00:00.000Z,317976466,6173
2024-09-29T02:00:00.000Z,317984776,8310
2024-09-29T03:00:00.000Z,317995020,10244
2024-09-29T04:00:00.000Z,318006397,11377
2024-09-29T05:00:00.000Z,318017959,11562
2024-09-29T06:00:00.000Z,318029265,11306
2024-09-29T07:00:00.000Z,318041006,11741
2024-09-29T08:00:00.000Z,318054913,13907
2024-09-29T09:00:00.000Z,318068707,13794
2024-09-29T10:00:00.000Z,318082627,13920
2024-09-29T11:00:00.000Z,318095958,13331
2024-09-29T12:00:00.000Z,318108902,12944
2024-09-29T13:00:00.000Z,318122317,13415
2024-09-29T14:00:00.000Z,318136618,14301
2024-09-29T15:00:00.000Z,318151605,14987
2024-09-29T16:00:00.000Z,318166309,14704
2024-09-29T17:00:00.000Z,318179294,12985
2024-09-29T18:00:00.000Z,318190740,11446
2024-09-29T19:00:00.000Z,318199796,9056
2024-09-29T20:00:00.000Z,318207666,7870
2024-09-29T21:00:00.000Z,318212562,4896
2024-09-29T22:00:00.000Z,318217478,4916
2024-09-29T23:00:00.000Z,318221708,4230
2024-09-30T00:00:00.000Z,318226989,5281
2024-09-30T01:00:00.000Z,318232124,5135
2024-09-30T02:00:00.000Z,318238390,6266
2024-09-30T03:00:00.000Z,318245392,7002
2024-09-30T04:00:00.000Z,318251403,6011
2024-09-30T05:00:00.000Z,318257550,6147
2024-09-30T06:00:00.000Z,318264275,6725
2024-09-30T07:00:00.000Z,318271085,6810
2024-09-30T08:00:00.000Z,318278541,7456
2024-09-30T09:00:00.000Z,318286714,8173
2024-09-30T10:00:00.000Z,318295896,9182
2024-09-30T11:00:00.000Z,318305566,9670
2024-09-30T12:00:00.000Z,318316456,10890
2024-09-30T13:00:00.000Z,318327760,11304
2024-09-30T14:00:00.000Z,318339166,11406
2024-09-30T15:00:00.000Z,318351438,12272
2024-09-30T16:00:00.000Z,318363485,12047
2024-09-30T17:00:00.000Z,318374085,10600
2024-09-30T18:00:00.000Z,318382888,8803
2024-09-30T19:00:00.000Z,318392680,9792
2024-09-30T20:00:00.000Z,318401036,8356
2024-09-30T21:00:00.000Z,318407588,6552
2024-09-30T22:00:00.000Z,318413612,6024
2024-09-30T23:00:00.000Z,318418573,4961
2024-10-01T00:00:00.000Z,318422389,3816
2024-10-01T01:00:00.000Z,318426560,4171
2024-10-01T02:00:00.000Z,318430847,4287
2024-10-01T03:00:00.000Z,318434990,4143
2024-10-01T04:00:00.000Z,318439757,4767
2024-10-01T05:00:00.000Z,318444157,4400
2024-10-01T06:00:00.000Z,318448111,3954
2024-10-01T07:00:00.000Z,318453115,5004
2024-10-01T08:00:00.000Z,318457574,4459
2024-10-01T09:00:00.000Z,318462596,5022
2024-10-01T10:00:00.000Z,318466616,4020
2024-10-01T11:00:00.000Z,318471715,5099
2024-10-01T12:00:00.000Z,318477595,5880
2024-10-01T13:00:00.000Z,318483848,6253
2024-10-01T14:00:00.000Z,318490977,7129
2024-10-01T15:00:00.000Z,318498598,7621
2024-10-01T16:00:00.000Z,318507927,9329
2024-10-01T17:00:00.000Z,318515792,7865
2024-10-01T18:00:00.000Z,318523329,7537
2024-10-01T19:00:00.000Z,318529433,6104
2024-10-01T20:00:00.000Z,318533841,4408
2024-10-01T21:00:00.000Z,318537437,3596
2024-10-01T22:00:00.000Z,318540816,3379
2024-10-01T23:00:00.000Z,318543822,3006
2024-10-02T00:00:00.000Z,318547545,3723
2024-10-02T01:00:00.000Z,318551235,3690
2024-10-02T02:00:00.000Z,318556318,5083
2024-10-02T03:00:00.000Z,318561479,5161
2024-10-02T04:00:00.000Z,318566794,5315
2024-10-02T05:00:00.000Z,318571605,4811
2024-10-02T06:00:00.000Z,318576195,4590
2024-10-02T07:00:00.000Z,318581561,5366
2024-10-02T08:00:00.000Z,318587208,5647
2024-10-02T09:00:00.000Z,318592650,5442
2024-10-02T10:00:00.000Z,318598978,6328
2024-10-02T11:00:00.000Z,318601524,2546
2024-10-02T12:00:00.000Z,318607574,6050
2024-10-02T13:00:00.000Z,318614095,6521
2024-10-02T14:00:00.000Z,318621462,7367
2024-10-02T15:00:00.000Z,318628742,7280
2024-10-02T16:00:00.000Z,318636645,7903
2024-10-02T17:00:00.000Z,318643813,7168
2024-10-02T18:00:00.000Z,318650200,6387
2024-10-02T19:00:00.000Z,318655897,5697
2024-10-02T20:00:00.000Z,318660226,4329
2024-10-02T21:00:00.000Z,318664279,4053
2024-10-02T22:00:00.000Z,318667772,3493
2024-10-02T23:00:00.000Z,318671168,3396
2024-10-03T00:00:00.000Z,318674787,3619
2024-10-03T01:00:00.000Z,318678422,3635
2024-10-03T02:00:00.000Z,318683085,4663
2024-10-03T03:00:00.000Z,318687582,4497
2024-10-03T04:00:00.000Z,318692004,4422
2024-10-03T05:00:00.000Z,318695769,3765
2024-10-03T06:00:00.000Z,318700508,4739
2024-10-03T07:00:00.000Z,318705889,5381
2024-10-03T08:00:00.000Z,318711249,5360
2024-10-03T09:00:00.000Z,318716892,5643
2024-10-03T10:00:00.000Z,318723092,6200
2024-10-03T11:00:00.000Z,318730045,6953
2024-10-03T12:00:00.000Z,318737635,7590
2024-10-03T13:00:00.000Z,318744996,7361
2024-10-03T14:00:00.000Z,318752955,7959
2024-10-03T15:00:00.000Z,318760625,7670
2024-10-03T16:00:00.000Z,318768757,8132
2024-10-03T17:00:00.000Z,318775870,7113
2024-10-03T18:00:00.000Z,318782484,6614
2024-10-03T19:00:00.000Z,318787824,5340
2024-10-03T20:00:00.000Z,318792845,5021
2024-10-03T21:00:00.000Z,318797527,4682
2024-10-03T22:00:00.000Z,318801506,3979
2024-10-03T23:00:00.000Z,318804610,3104
2024-10-04T00:00:00.000Z,318807904,3294
2024-10-04T01:00:00.000Z,318811620,3716
2024-10-04T02:00:00.000Z,318816447,4827
2024-10-04T03:00:00.000Z,318820414,3967
2024-10-04T04:00:00.000Z,318824667,4253
2024-10-04T05:00:00.000Z,318829419,4752
2024-10-04T06:00:00.000Z,318835012,5593
2024-10-04T07:00:00.000Z,318840366,5354
2024-10-04T08:00:00.000Z,318845979,5613
2024-10-04T09:00:00.000Z,318852417,6438
2024-10-04T10:00:00.000Z,318859268,6851
2024-10-04T11:00:00.000Z,318866901,7633
2024-10-04T12:00:00.000Z,318874199,7298
2024-10-04T13:00:00.000Z,318881501,7302
2024-10-04T14:00:00.000Z,318889689,8188
2024-10-04T15:00:00.000Z,318897623,7934
2024-10-04T16:00:00.000Z,318905678,8055
2024-10-04T17:00:00.000Z,318912582,6904
2024-10-04T18:00:00.000Z,318919597,7015
2024-10-04T19:00:00.000Z,318925551,5954
2024-10-04T20:00:00.000Z,318929876,4325
2024-10-04T21:00:00.000Z,318934168,4292
2024-10-04T22:00:00.000Z,318937795,3627
2024-10-04T23:00:00.000Z,318940990,3195
2024-10-05T00:00:00.000Z,318945218,4228
2024-10-05T01:00:00.000Z,318949459,4241
2024-10-05T02:00:00.000Z,318955039,5580
2024-10-05T03:00:00.000Z,318960443,5404
2024-10-05T04:00:00.000Z,318966528,6085
2024-10-05T05:00:00.000Z,318972149,5621
2024-10-05T06:00:00.000Z,318978255,6106
2024-10-05T07:00:00.000Z,318985886,7631
2024-10-05T08:00:00.000Z,318994365,8479
2024-10-05T09:00:00.000Z,319002849,8484
2024-10-05T10:00:00.000Z,319011661,8812
2024-10-05T11:00:00.000Z,319020282,8621
2024-10-05T12:00:00.000Z,319025660,5378
2024-10-05T13:00:00.000Z,319034663,9003
2024-10-05T14:00:00.000Z,319044415,9752
2024-10-05T15:00:00.000Z,319054311,9896
2024-10-05T16:00:00.000Z,319063940,9629
2024-10-05T17:00:00.000Z,319073096,9156
2024-10-05T18:00:00.000Z,319080777,7681
2024-10-05T19:00:00.000Z,319088909,8132
2024-10-05T20:00:00.000Z,319095710,6801
2024-10-05T21:00:00.000Z,319101568,5858
2024-10-05T22:00:00.000Z,319105678,4110
2024-10-05T23:00:00.000Z,319109541,3863
2024-10-06T00:00:00.000Z,319113829,4288
2024-10-06T01:00:00.000Z,319119012,5183
2024-10-06T02:00:00.000Z,319124778,5766
2024-10-06T03:00:00.000Z,319132339,7561
2024-10-06T04:00:00.000Z,319139521,7182
2024-10-06T05:00:00.000Z,319147801,8280
2024-10-06T06:00:00.000Z,319156905,9104
2024-10-06T07:00:00.000Z,319166920,10015
2024-10-06T08:00:00.000Z,319176377,9457
2024-10-06T09:00:00.000Z,319187103,10726
2024-10-06T10:00:00.000Z,319197403,10300
2024-10-06T11:00:00.000Z,319208029,10626
2024-10-06T12:00:00.000Z,319218415,10386
2024-10-06T13:00:00.000Z,319229218,10803
2024-10-06T14:00:00.000Z,319240215,10997
2024-10-06T15:00:00.000Z,319251845,11630
2024-10-06T16:00:00.000Z,319263049,11204
2024-10-06T17:00:00.000Z,319272801,9752
2024-10-06T18:00:00.000Z,319281519,8718
2024-10-06T19:00:00.000Z,319289144,7625
2024-10-06T20:00:00.000Z,319295083,5939
2024-10-06T21:00:00.000Z,319299960,4877
2024-10-06T22:00:00.000Z,319303867,3907
2024-10-06T23:00:00.000Z,319307022,3155
2024-10-07T00:00:00.000Z,319310842,3820
2024-10-07T01:00:00.000Z,319315059,4217
2024-10-07T02:00:00.000Z,319319919,4860
2024-10-07T03:00:00.000Z,319325163,5244
2024-10-07T04:00:00.000Z,319329570,4407
2024-10-07T05:00:00.000Z,319334426,4856
2024-10-07T06:00:00.000Z,319339915,5489
2024-10-07T07:00:00.000Z,319345552,5637
2024-10-07T08:00:00.000Z,319351496,5944
2024-10-07T09:00:00.000Z,319357942,6446
2024-10-07T10:00:00.000Z,319365126,7184
2024-10-07T11:00:00.000Z,319372652,7526
2024-10-07T12:00:00.000Z,319381083,8431
2024-10-07T13:00:00.000Z,319390099,9016
2024-10-07T14:00:00.000Z,319395982,5883
2024-10-07T15:00:00.000Z,319405138,9156
2024-10-07T16:00:00.000Z,319414008,8870
2024-10-07T17:00:00.000Z,319422282,8274
2024-10-07T18:00:00.000Z,319429339,7057
2024-10-07T19:00:00.000Z,319435721,6382
2024-10-07T20:00:00.000Z,319440684,4963
2024-10-07T21:00:00.000Z,319434366,-6318
2024-10-07T22:00:00.000Z,319428893,-5473
2024-10-07T23:00:00.000Z,319425175,-3718
2024-10-08T00:00:00.000Z,319419116,-6059
